"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"K21_3S10" 0.525056235437523 0.530560559239001 0.523067121700244 0.529016525525562 0.526969396938833 0.518617450895901 0.537526704366194 0.504223596419069 0.528454567368292 0.526740835746649 0.524974458936074 0.52441858085749 0.401642359900241 0.419393534556004 0.402319501224526 0.418340641924976 0.398379098131606 0.412339862047153 0.396201577915745 0.425793039188215 0.385904995023181 0.410105184357713 0 0.421748088181757 0.46701097249647 0.493506709415257 0.450123653306517 0.489748990242348 0.477606621006772 0.491525129069597 0.463310787609201 0.485251308499198 0.46870847861937 0.484830945639162 0.454639946888723 0.478735781035585
"K21_3S2" 0.548897867678909 0.539663901965367 0.541119397394365 0.547205616032867 0.555286967279377 0.533986921389824 0.564099460102571 0.521713241303067 0.553343487902009 0.55043635448186 0.555614462163536 0.535991409032582 0.418720290868251 0.415589672530989 0.423454134077665 0.403428126301507 0.42059316040499 0.401614950856833 0.407698019131757 0.418901922391445 0.418142151789455 0.40821492699072 0.421748088181757 0 0.489801693295635 0.495987929300154 0.474956082254892 0.488892936955684 0.504850594197962 0.497075910804276 0.495103569935611 0.488580824092743 0.486334064519762 0.49842628403853 0.474073283982106 0.489173298625587
"K22_1M10" 0.528394195727539 0.548115207328902 0.531549079403772 0.561905980874928 0.531445354205898 0.539739896558271 0.546840810415089 0.541944716071329 0.530239915305611 0.544294633937004 0.542941627525844 0.550633624948926 0.447378892407497 0.476804249432724 0.449502362696867 0.483779247766986 0.454130970619779 0.469840564725513 0.46612433089882 0.484529221622424 0.448121938857047 0.472802902715098 0.46701097249647 0.489801693295635 0 0.414150680876649 0.400366868071393 0.42751059711843 0.394031995924354 0.402083019017538 0.399740197962201 0.428689727973485 0.392244675989121 0.404699300015767 0.404509466897352 0.42527787919004
"K22_1M2" 0.585823891160258 0.590642602831992 0.592738209391284 0.599459619816363 0.59651271543687 0.578393646342274 0.604710073934724 0.580311738474234 0.585723432694994 0.594947360476953 0.597918948436611 0.595199740811736 0.469349651030184 0.463695174248088 0.481736784868986 0.478981906643239 0.475937187107774 0.467160731786581 0.498142862843366 0.483590617096381 0.473951678091543 0.469343694824329 0.493506709415257 0.495987929300154 0.414150680876649 0 0.436350949490184 0.411039360642266 0.4132729027845 0.369612632625315 0.4235465130009 0.411412436456267 0.404423162309665 0.380251219048444 0.4157953279238 0.393230798844472
"K22_1S10" 0.547198902387266 0.563105744638658 0.544902710039847 0.565091875632938 0.545152490583612 0.550064567766622 0.560485837282561 0.53856926663259 0.546401109808949 0.558595580744601 0.548622307667798 0.554835117293572 0.452845596981888 0.479989124548368 0.45564331950532 0.479053349673263 0.460315667968213 0.477413750327418 0.465177389995655 0.48403287165214 0.457706080324271 0.480290733644862 0.450123653306517 0.474956082254892 0.400366868071393 0.436350949490184 0 0.432446797186678 0.407584984745363 0.423366261606698 0.391247220908797 0.431492889299705 0.404222362192079 0.424512356472215 0.400472867754087 0.429998469737942
"K22_1S2" 0.592504110390739 0.596398214052239 0.590766692489269 0.596899989476038 0.601052734118635 0.586731656954927 0.603025223023228 0.587750724656629 0.59501373064257 0.60223493397558 0.590196348500694 0.602244101304437 0.487404963593977 0.480857093962628 0.477881374235454 0.480049778244785 0.48393079438807 0.480541299704828 0.494529060704669 0.482846630822701 0.492526492314241 0.486426724083828 0.489748990242348 0.488892936955684 0.42751059711843 0.411039360642266 0.432446797186678 0 0.421455252242043 0.399726865634031 0.426559829127676 0.400033068564785 0.42131856877462 0.404650083711262 0.423381926745895 0.393441928124812
"K22_2M10" 0.553225375507952 0.568258579148006 0.558788690653327 0.575939966337067 0.558431974523578 0.564358570254015 0.579368489929568 0.56261206912454 0.553516037582171 0.569571817453542 0.576049536697702 0.571390863251407 0.457966778096251 0.482411138405046 0.462488433755173 0.487780950162453 0.463799956996153 0.484534150381593 0.483784138935734 0.499707230929538 0.46453437319315 0.482724029727663 0.477606621006772 0.504850594197962 0.394031995924354 0.4132729027845 0.407584984745363 0.421455252242043 0 0.396839794409245 0.404420910157854 0.418413964995496 0.386479989424481 0.397776516740549 0.409153319922574 0.422380294114052
"K22_2M2" 0.584574609617067 0.589797347504727 0.590882386954803 0.596158596285366 0.586154162674316 0.574780034193149 0.60104572764002 0.574227686126913 0.585767200421909 0.593148416814284 0.596643765963055 0.59439610726685 0.466023481077494 0.465804464290539 0.469948720691573 0.467151958071734 0.46881802402223 0.464757762435084 0.488801436794627 0.484303096261865 0.463033672750625 0.467225888811108 0.491525129069597 0.497075910804276 0.402083019017538 0.369612632625315 0.423366261606698 0.399726865634031 0.396839794409245 0 0.417107800862756 0.411423984419351 0.401319221136224 0.36617408267493 0.411260969135543 0.384194667647811
"K22_2S10" 0.558671648076574 0.567024641774285 0.56098343261013 0.570745363953791 0.560116549756418 0.558619958574743 0.571459276793669 0.553288186238908 0.558207291288989 0.578116145361404 0.569473485365362 0.569181018450387 0.456687976410488 0.481267044656505 0.45367839492139 0.486895444411458 0.463064340965807 0.487372062029231 0.46566689320075 0.483237821190867 0.454702779831365 0.482792716302556 0.463310787609201 0.495103569935611 0.399740197962201 0.4235465130009 0.391247220908797 0.426559829127676 0.404420910157854 0.417107800862756 0 0.422280963059094 0.395632626601872 0.422547699072701 0.392009994600245 0.421261600583781
"K22_2S2" 0.590487099284973 0.589998021061976 0.582707431581027 0.593260583603983 0.593339292597714 0.580180064833905 0.601089130024243 0.576564938792866 0.590889458339759 0.596569250523476 0.595237534645 0.59075865369839 0.476457685541061 0.477976826457104 0.470469971440865 0.479099542106144 0.478666657882806 0.470790316909859 0.483627486575261 0.476603605302194 0.481000196588148 0.473792249669309 0.485251308499198 0.488580824092743 0.428689727973485 0.411412436456267 0.431492889299705 0.400033068564785 0.418413964995496 0.411423984419351 0.422280963059094 0 0.416885358423325 0.416964823036319 0.420237198294843 0.399020350552247
"K22_3M10" 0.548857892063964 0.559983707890576 0.552436281432331 0.564865054903691 0.551258882725488 0.546641273678243 0.562799210985344 0.548277120589144 0.54713595966256 0.561925006829417 0.562014713948639 0.560891262355192 0.450784197337276 0.472493140137596 0.448445040060611 0.475283458724776 0.451829590674532 0.473525971547828 0.465246893952303 0.480110560162287 0.451626020330599 0.469870847899129 0.46870847861937 0.486334064519762 0.392244675989121 0.404423162309665 0.404222362192079 0.42131856877462 0.386479989424481 0.401319221136224 0.395632626601872 0.416885358423325 0 0.409627715061232 0.385239084817164 0.416632555928661
"K22_3M2" 0.578375162962629 0.592229024809323 0.586409997400184 0.59535129165882 0.580257032091464 0.580864395786611 0.603156855118503 0.578279570634341 0.582144591842296 0.595249696964074 0.593144772825835 0.591108563220415 0.466683436715583 0.476817925465288 0.480543908561233 0.476411083978029 0.469715485033043 0.475013292532031 0.498836534736195 0.486860125833771 0.473628295821022 0.472961725975746 0.484830945639162 0.49842628403853 0.404699300015767 0.380251219048444 0.424512356472215 0.404650083711262 0.397776516740549 0.36617408267493 0.422547699072701 0.416964823036319 0.409627715061232 0 0.41805362084288 0.391601582484749
"K22_3S10" 0.545456661356994 0.55727600926802 0.550195316121265 0.564260003485487 0.552695743396854 0.55241543597338 0.567309153271364 0.543014447790601 0.551319654124481 0.566392609783193 0.561962483224658 0.559693582617647 0.459705942375743 0.477936273893679 0.446439974473327 0.463430055652538 0.455604727417136 0.469585168660652 0.466378372829636 0.471440234788228 0.451407516161365 0.47240975250146 0.454639946888723 0.474073283982106 0.404509466897352 0.4157953279238 0.400472867754087 0.423381926745895 0.409153319922574 0.411260969135543 0.392009994600245 0.420237198294843 0.385239084817164 0.41805362084288 0 0.414869169999002
"K22_3S2" 0.601129092446005 0.604965938035305 0.595090475154603 0.603373508768273 0.606065760081156 0.589710188848627 0.612698309509637 0.588594121293562 0.602817738921218 0.60745980597368 0.607000303470925 0.601073741627443 0.481891822023617 0.478600738958165 0.473900854911508 0.474130362014599 0.487274505388996 0.476999292162761 0.492832252269691 0.481875755013044 0.48350451072778 0.474855707745217 0.478735781035585 0.489173298625587 0.42527787919004 0.393230798844472 0.429998469737942 0.393441928124812 0.422380294114052 0.384194667647811 0.421261600583781 0.399020350552247 0.416632555928661 0.391601582484749 0.414869169999002 0
