"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV8316" 0 0 0 0 0 0 0 0 0 0 0 0 5 0 1 1 1 0 2 0 0 1 0 0 0 2 0 0 3 0 2 0 0 1 0 0
"ASV8317" 3 2 7 4 0 1 0 0 2 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
"ASV8318" 0 0 0 0 0 0 0 0 0 0 0 0 7 2 8 3 6 3 0 0 2 3 1 4 0 2 0 0 1 0 0 1 0 0 0 0
"ASV8319" 0 0 2 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 2 0 0 2 0 1 0 0 0 0 0 0 1 0 0
"ASV8320" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
"ASV8321" 2 1 0 1 0 2 4 2 0 3 4 0 2 0 1 1 0 2 4 0 0 1 1 2 0 1 1 1 5.5 1 1 4 2 2 0 1
"ASV8322" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 1 3 0 0 0 0
"ASV8323" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8326" 1 1 0 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1
"ASV8338" 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 2 0 0 0 0 0 0 0 0 6 3 0 0 5 4 0 1 1 0 0 2
"ASV8340" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8341" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 1 1 3 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8342" 1 4 1 3 4 0 0 3 3 0 0 2 0 0 0 2 1 0 0 0 1 0 1 2 0 2 0 0 0 1 3 0 1 1 0 0
"ASV8343" 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 3 0 1 0 0 6 0 0 0 0 0 0 0
"ASV8345" 17 7 6 3 8 6 5 2 11 4 5 6 2 1 1 0.5 7 4 4 5 3 3 11 4 8 4 14 6 10.5 4 6 3 7 4 10 5
"ASV8348" 2 0 0 0 4 0 1 0 1 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
"ASV8349" 0 0 0 0 0 0 0 0 0 0 3 0 0 1 1 1 1 0 1 1 0 2 1 0 1 1 3 1 0 0 0 0 0 0 0 0
"ASV8350" 0 0 1 0 1 0 2 0 1 0 3 1 1 0 1 0 0 0 0 1 0 0 2 0 1 0 0 0 0 0 0 0 1 1 1 0
"ASV8354" 2 2 3 1 1 2 1 5 3 9 2 3 1 0 3 0 0 4 0 0 9 3 1 1 2 2 0 2 0 3 1 4 1 2 5 2
"ASV8358" 1 0 0 0 1 2 1 1 5 0 3 3 4 0 2 0 0.5 0 0 2 0 1 1 0 3 2 3 0 1 0 0 0 0 1 0 0
"ASV8359" 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8361" 0 0 0 0 1 0 0 1 0 0 0 0 5 0 2 1 0 5 1 3 1 4 0 0 2 3 3 1 0 3 2 1 5 2 0 1.5
"ASV8365" 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8366" 0 0 0 0 0 2 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 0 1 1 0 1 0 0 2 0
"ASV8367" 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 1 0 0 1 2 1 0 2 0 1.5 1 1 0 0 0 1 2 0.5
"ASV8368" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 0 1 0 0 0 1 0 2 1 0 0 5 0 0 2 4 1 2 3
"ASV8369" 0 0 0 0 0 2 0 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 3 0 1 0 0 1 1 0 2 1 1
"ASV8371" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 1 0 6 0 0 0 0 1 0 1 0 1 0 0 1 0
"ASV8372" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0 3 2 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0
"ASV8374" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 0 5 0 2
"ASV8375" 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 0 1 0 4 0 0 0 4 0 0 0 5 0 1
"ASV8379" 0 7 2 1 1 4 0 2 0 1 0 3 3 1 3 6 2 1 0 4 2 3 5 8 1 2 1 4 5 1 5 5 2 1 3 9
"ASV8380" 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8383" 0 2 0 1 1 1 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 1 1 0
"ASV8384" 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 2 0 2 0 1 0 3 1 2 0 1 0 0 3 1 0 1 0 1 0 2
"ASV8388" 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 1 0 4 6 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8390" 0 4 1 1 1 2 0 0 1 0 0 0 2 2 2 0 0 3 0 1 2 1 3 1 0 1 2 1 1 2 0 0 0 3 2 1
"ASV8397" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 0 0 3 1 2 0 0 2 0
"ASV8400" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8402" 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 2 3 2 0 0 2 0 0 2 0 2 1 3 0 2 1 0 0
"ASV8404" 1 3 0 0 1 2 0 3 2 0 2 0 10 4 2 2 1 4 2 3 5 3 4 5 24 31 27 17 22.5 22 8 16 14 25 11 23
"ASV8406" 3 0 2 1 2 1 0 1 1 0 3 1 1 0 0 1 2 1 0 0 1 0 3 1 3 0 6 1 1 0 3 0 0 2 2 0
"ASV8407" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 1 0 0 0 1 1 0 0 0 2 0 0 2 2 1 4 2 0 0 1
"ASV8409" 0 1 1 0 0 2 0 0 1 3 0 0 0 1 0 1 0 0 0 0 0 2 0 0 2 1 1 0 1 1 0 0 0 0 0 0
"ASV8411" 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0
"ASV8412" 0 0 1 0 2 1 1 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8413" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8418" 0 0 2 0 0 0 0 0 0 0 0 0 5 1 1 1 1 1 2 2 1 2 1 0 3 1 3 1 10 3 2 1 9 0 2 2
"ASV8421" 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 0 3 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0
"ASV8428" 4 5 3 6 6 11 3 7 2 5 3 5 1 1 3 2 4 1 0 4 3 2 4 1 2.5 2 4 3 0 3 1 0 1 0 5 1
"ASV8429" 1 0 0 4 0 0 0 0 0 0 2 0 0 1 1 0 0 1 0 0 0 1 0 0 3 0 0 0 0 0 0 0 1 0 0 0
"ASV8432" 3 7 9 5 3 7.5 17 4 5 4 4 11.5 3 4 7 4 3 4 13 6 1 4 6 4 4 1 5 11 2 0 5 4 1 1 6 2
"ASV8435" 1 3 1 1 1 4 4 4 1 4 5 2 0 0 0 0 0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8438" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8441" 2 1 2 0 1 1 0 1 4 0 4 1 1 1 2 1 1 0 4 2 0 0 0 0 0 0 0 1 0 0 0 0 2 1 1.5 0
"ASV8444" 4 2 5 1 1 4 2 0 1 2 1 4.5 2 3 4 0 1 2 1 0 2 1 2 2 1 1 7 0 6 0 0 0 2 0 1 0
"ASV8445" 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
"ASV8450" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV8452" 3 1 0 3 2 0 1 1 0 0 0 2 0 7 0 1 0 0 0 2 2 3 1 2 0 1 0 0 1 0 1 3 3 0 2 1
"ASV8453" 1 2 4 6 8 4 2.5 8 5 5 1 2 0 0 2 2 4 0 1 0 4 0.5 3 2 0 3 9 3 3.5 1 2 2 1 2 3 2
"ASV8454" 1 0 5 1 2 1 1 1 0 0 2 1 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 3 0 2 0 0 3 1 3
"ASV8459" 1 0 0 0 0.5 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 1 5 6 3 7 2 2 1 7 6 2 1
"ASV8460" 17 21 32 41.5 15 18 26 49 14 15 36 62.5 8 17 23.5 34 11 26 24 26 11 16 23 50 12 15 29 42 9 14 15 46 16 14 17 28
"ASV8461" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 1 1 0
"ASV8464" 4 0 3 1 3 3 2 2 2 0 1 0 6 1 10 5 9 4 5 3 6 1 8 6 15 12 17 8 12 11 15 25 21 17 7 10.5
"ASV8465" 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1 1 1 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
"ASV8467" 0 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 0 0 0 0
"ASV8469" 1 0 0 0 0 1 0 0 0 0 0 0 5 0 0 2 1 3 0 1 1 2 0 2 1 1 0 1 0 0 0 1 0 2 0 1
"ASV8471" 1.5 3 0 6 2 0 1 3 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"ASV8472" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 1 1 6 2 1 0 0 0 2 0 0 2 0 0 1 0 2 0 0
"ASV8473" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 0 0 0
"ASV8478" 3 0 0 1 2 1 0 0 0 0 0 0 1 1 1 0 1 1 1 0 3 0 0 0 6 0 0 0 1 0 1 1 0 2 0 0
"ASV8479" 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 0 1 0 0 4
"ASV8482" 1 0 0 3 1 1 0 0 1 0 0 0 2 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0
"ASV8488" 0 0 0 1 1 1 1 0 0 0 0 1 2 0 0 1 1 0 2 0 1 1 0 0 0 0 0 0 0 1 3 1 0 0 3 0
"ASV8490" 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0 3 0 3 0.5
"ASV7533" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 3 0 0 0 1 0 0 0 0 0 1 0 0 0
"ASV7534" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7536" 1 1 3 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7539" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0
"ASV7540" 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 0 2 0 0 0 1 1 0 3 0 0 4 1 0 4 0 0 0 1 0.5
"ASV7542" 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 2 0 1 3 0 2 0 1 0 0
"ASV7543" 0 0 0 1 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7544" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0
"ASV7551" 1 1 0 0 0 0 2 2 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ASV7555" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 2 5 0 0 1 0 0 0 0
"ASV7560" 0 1 1 3.5 1 1 0 5 2 3 0 0 0 0 0 0 1 1 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7561" 14 13 6 1 13 2 4 3 12 7 7 7 1 2 1 1 0 4 5 1 0 2 4 8 5 1 2 1 1 2 0 1 5 1 7 3
"ASV7565" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 1 1 4 2 2 5 0 1 2
"ASV7566" 1 2 2 0 0 1 1 1 1 3 1 1 0 1 1 1 1 2 0 2 1 1 1 0 0 2 0 1.5 2 2 1 0 0 1 1 0
"ASV7567" 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 2 1 6 0 0 1 0 4 5 0 2 0 3 1 1 3 1 0 0 1 1
"ASV7568" 0 0 3 0 0 1 0 1 1 0 2 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 2 0 1 1 1 2 0 3 3
"ASV7571" 0 0 0 0 1 0 0 0 0.5 0 6 0 1 2 0 0 0 0 0 0 0 1 0 0 0 3 0 1 0 1 0 0 1 1 0 0
"ASV7574" 23 11 13 6 18 7 7 7 8 9.5 18 15 5 4 7 15 2 6.5 14 9 5 5 6 12 3 2 6 2 14 3 9 3 16 3 11 8
"ASV7575" 1 3 1 1 3 0 3 3 1 1 1 2 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7576" 2 0 0 0 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"ASV7577" 5 1 6 1 0 1 0 1 1 0 5 2 1 1 3 1 1 1 3 2 4 2 1 2 4 2 0 0 0 4 2 0 0 0 1 0
"ASV7578" 3 0 3 1 2 0 1 0 2 2 2 1 2 0 1 1 0 0 0 1 0 0 0 1 2 0 2 0 0 0 0 1 0 0 0 0
"ASV7579" 0 2 1 0 1 0 0 0 0 0 2 0 1 1 2 0 1 0 4 0 0 1 0 0 0 1 1 2 0 2 0 1 0 2 0 1
"ASV7581" 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7584" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0 2 1 4 1 0 1 6 0 3
"ASV7592" 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 3 4 3 0 0 0 4 0 1 1 5 1 4 1 1 1 2 0
"ASV7593" 1 0 4 0 1 1 2 0 4 0 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7596" 1 0 0 1 0 1 0 0 0 0 0 0 1 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 2 0
"ASV7597" 2 6 11 8 6 6 12 10.5 3 9 13 8 18 6 12 14 6 9 15 15 8 9 12 13 9 4 10 7 8 4 4 5 6 6 10 3
"ASV7600" 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 2 0 0 0 0 0 2 3 1 1 1
"ASV7605" 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7606" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 3 0 0 1 0 0 1 0 0 0
"ASV7613" 0 2 0 2 9 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 2 3 1 0 0 0 0 0 0
"ASV7615" 1 0 4 3 2 1 5 1 1 0 1 1 2.5 3 1 2 1 0 4 1 1 1 5 1 1 1 1 2 5 0 4 1 0 1 1 0
"ASV7619" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2
"ASV7621" 0 0 0 1 0 0 0 0 0 1 0 0 2 2 0 2 1 0 0 0 1 0 0 0 0 1 0 0 0 0 2 1 0 0 0 1
"ASV7626" 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7628" 2 2 4 1 1 3 6 4 4 2 4 1 2 1 0 0 1 1 4 3 1 0 9 0 1 0 0 1 4 0 0 0 3 1 2 3
"ASV7632" 0 2 0 2 0 2 0 2 4 3 0 5 3 3 1 2 2 1 0 1 2 1 4 2 0 1 0 0 0 0 0 1 0 0 0 0
"ASV7636" 0 0 1 0 1 3 1 1 4 4 1 0 0 1 0 0 0 0 2 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"ASV7639" 0 0 0 0 0 0 1 2 1 0 0 0 2 1 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1
"ASV7644" 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 1 1 0 1 0
"ASV7648" 0 1 1 0 0 3 0 2 2 0 2 4 3 11 4 6 7 11 7 2 9 5 4 5 8 8 16 4 7 7 12 9 8 4 2 5
"ASV7650" 1 2 2 0 0 0 0 0 0 0 0 1 1 0 3.5 0 2 0 0 0 1 2 0 1 5 0 4 0 0 0 2 2 6 0 0 0
"ASV7651" 0 0 0 1 0 0 2 0 4 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"ASV7653" 0 0 0 0 0 1 2 0 5 0 0 0 0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"ASV7658" 0 3 0 1 0 4 0 0 1 0 1 0 1 1 0 1 0 2 0 0 1 0 7 0 0 0 3 2 3 1 8 1 0 3 1 0
"ASV7660" 2 1 4 0 2 1 9 1 1 1 8 1 0 0 1 0 3 2 1 1 2 0 2 0 0 0 1 0 3 1 0 0 0 0 0 0
"ASV7665" 4 1 1 0 0 2 1 1 1 0 1 1 0 1 0 1 2 4 0 0 0 0 1 0 1 3 0 2 0 4 1 1 1 1 2 0
"ASV7669" 0 0 1 0 1 0 1 0 0 2 0 1 1 1 4 0 1 0 0 0 1 0 0 1 3 5.5 11 2 4 1 1 0 5 1 1 1
"ASV7672" 2 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 4 0 1 3 0 0 0 0 0 0 0 1
"ASV7674" 3.5 8 4 7 2 10 3 11 7 2 7 8 15.5 23 14 27 19 33 15 30 20 19 28 23 10 27 9 22 24 26 7 21 15 24 16 24
"ASV7676" 0 0 0 0 1 0 0 0 0 0 1 1 4 7 3 6 6 9 2 2 4 5.5 3 5 1 2 4 8 2 1 0 1 4 3 4 5
"ASV7679" 1 0 0 1 1 1 0 4 0 0 0 0 1 1 1 3 0 2 0 3 1 0 4 0 0 2 0 2 3 5 0 2 1 0 2 2
"ASV7680" 3 6 0 3 1 2 1 1 2 1 0 1 1 5 3 4 2 2 0 5 2 5 7 2 0 6 1 2 1 2 0 5 1.5 1 6 7
"ASV7682" 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 8 2 0 0 0 0 1 1 0 0 0 2 0 0 2 0 0
"ASV7685" 0 3 4 4 8 8 6 8 6 2 9 6 0 1 0 0 1 0 0 0 1 1 2 0 1 0.5 0 0 0 0 0 0 0 1 0 0
"ASV7694" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 6 0 0
"ASV7695" 1 0 0 0 0 0 4 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0
"ASV7696" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"ASV7698" 2 3 5 0 1 0 3 1 2 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"ASV7699" 2 2 0 0 3 0 1 0 1 4 0 0 0 0 1 2 0 0 0 0 1 0 0 0 2 0 0 1 1 0 2 0 0 1 0 0
"ASV7702" 4 5 2 3 5 2 2 3 1 2 0 1 3 2 1 1 1 1 1 2 2 1 1 0 2 1 0 1 0 1 0 1 3 1 2 0
"ASV7705" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0
"ASV7707" 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7710" 0 0 0 0 0 0 0 0 1 0 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7715" 4 3 4 3 10 3 8 2 5 5 4 5 5 1 0 0 0 3 2 1 0 0 3 3 3 1 4 1 0 0 5 1 0 1 1 1
"ASV7716" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0
"ASV7718" 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 2 1 4 6 3 1 6 9 0 1 1 7 5 2
"ASV7720" 0 1 1 3 2 3 3 0 0 0 4 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7722" 0 0 1 0 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"ASV7724" 0 1 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 1 0 3 0 0 0 0 0 0 0 4 0 0 0
"ASV7725" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3
"ASV7726" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 5.5 2 0 0 1 2 0 1 0 0 2
"ASV7727" 0 0 0 0 3 0 0 0 0 0 0 0 1 1 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7728" 2 0 0 2 1 2 1 5 1 3 11 4 6 10 0 6 3 7 3 8 6 9 5 12 1 8 1 8 10 4 0 5 2 4 2 6
"ASV7729" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0
"ASV7731" 0 0 0 0 0 0 0 0 0 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
"ASV7734" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7737" 2 2 0 1 3 1 2 1 4 1 3 1 3 1 0 1 2 1 3 0 1 2 2 1 0 2 1 4 2 2 0 1 2 2 1 3
"ASV7738" 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7741" 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5 0 0 1 3 2
"ASV7746" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7751" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7754" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0
"ASV7755" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 2 2 0 0 0 3 2 0 0 5 2 6 0 2 2 2
"ASV7757" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0
"ASV7760" 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 2 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7763" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 0 1 1 0 1 2 0
"ASV7765" 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 1 1 2 0 1 1 1
"ASV7766" 1 0 1 0 2 0 2 1 0 6 0 0 0 0 2 0 0 0 2 0 0 0 1 0 0 0 1 0 0 3 0 0 0 1 1 0
"ASV7768" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV7769" 0 1 2 0 0 1 0 0 0 0 0 0 3 0 1 1 4 6 1 1 1 2 2 3 1 2 1 2 0 3 2 6 2 2 1 1
"ASV7770" 0 3 0 0 1 0 0 0 0 0 0 0 3 0 0 1 1 1 2 0 0 3 0 2 3 2 0 0 0 0 0 2 0 0 1 0
