"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV565" 22 1 12 3 1 3 3 0 7 2 5 6 1 4 3 3 0 17 6 1 5 15 1 0 14 5 57 2 17 2 11 1 1 4 4 2
"ASV566" 1 0 11 0 3 11 0 0 0 0 13 3 23 0 6 0 0 19 0 1 5 11 27 7 0 0 0 0 0 0 0 0 0 0 0 0
"ASV567" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0
"ASV569" 0 0 0 0 0 0 0 0 0 0 0 0 159 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"ASV570" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 133 0 0
"ASV573" 18 2 14 1 0 5 6 0 1 0 4 1 15 4 7 0 31 1 0 0 8 0 3 0 18 0 8 5 1 1 13 8 2 25 3 1
"ASV574" 0 7 12 8 0 5 0 5 0 0 0 0 0 0 2 5 0 0 0 0 7 1 42 6 11 0 2 0 8 6 0 0 9 0 0 0
"ASV575" 0 0 5 3 0 5 0 0 4 0 3 0 0 5 1 0 0 7 0 0 24 8 0 3 0 0 0 0 0 122 0 0 0 0 1 6
"ASV577" 0 0 0 0 0 5 0 8 0 0 1 0 0 0 0 6 0 0 0 0 8 0 32 17 0 0 0 13 23 0 0 0 0 0 0 0
"ASV582" 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 4 0 23 0 0 4 32 0 30
"ASV585" 0 0 2 0 0 0 0 0 9 2 16 1 0 2 7 0 2 48 0 0 0 3 0 0 0 0 14 0 0 0 9 0 2 0 0 0
"ASV587" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 7 6 5 0 0 1 0 22 2 0 0 40 4 5 0 0 3 0 1 0 20 0
"ASV588" 0 0 1 0 0 7 7 6 4 1 4 9 3 5 3 8 6 6 0 7 3 3 12 0 0 7 5 1 0 0 6 0 2 0 0 0
"ASV589" 16 31 16 1 16 14 1 2 46 12 16 5 36 34 5 38 19 25 8 30 26 3 57 32 40 28 17 4 12 40 24 3 13 45 25 0
"ASV592" 4 5 6 3 9 8 5 0 3 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 44 2 22 0 43 0 7 14 1 0 7 2
"ASV593" 0 4 3 0 0 0 1 0 4 0 0 0 0 1 0 0 0 0 11 5 0 0 24 15 0 0 2 30 0 0 1 0 0 0 3 11
"ASV594" 30 0 13 4 6 9 11 2 6 8 7 3 8 10 9 11 4 0 1 0 0 0 4 0 9 0 54 15 9 0 12 0 1 4 24 2
"ASV597" 0 2 0 0 0 3 1 0 2 0 13 0 0 0 0 4 0 2 0 19 0 0 0 8 0 67 0 0 0 7 3 0 0 0 0 0
"ASV598" 0 1 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV599" 1 2 1 1 4 34 0 6 2 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 14 9 1 1 2 3 1 4
"ASV600" 0 8 0 1 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 9 0 27 0 0 0 0 0 0 1 8 0 1 20 1 16
"ASV601" 0 0 0 6 0 0 0 0 0 0 1 0 0 2 7 0 0 0 0 15 0 0 7 7 35 0 1 3 2 0 20 0 0 0 12 19
"ASV604" 3 0 3 9 1 3 14 1 3 5 9 10 1 0 7 0 0 8 7 0 0 1 2 0 6 1 27 2 9 0 32 2 8 0 6 8
"ASV607" 0 0 0 0 0 0 0 0 4 0 0 1 10 20 0 0 0 8 4 25 0 0 0 0 2 0 22 0 0 0 0 0 0 0 0 18
"ASV608" 15 14 6 1 7 8 3 0 4 7 13 0 3 0 3 0 0 17 1 0 0 0 5 1 0 0 0 0 0 0 0 0 0 0 1 0
"ASV609" 10 1 4 4 5 11 1 3 4 3 9 5 1 0 3 0 7 0 4 1 12 0 18 0 74 0 25 9 1 4 18 0 4 0 15 7
"ASV612" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 5 39 0 38 0 0 0 0 0 0
"ASV613" 0 5 3 0 0 0 0 0 0 0 0 0 0 38 0 8 27 0 0 32 1 1 11 41 0 0 8 0 0 0 0 0 0 0 1 0
"ASV614" 9 0 15 0 7 0 9 0 10 4 15 14 15 0 13 0 1 1 0 1 2 0 5 0 0 0 2 25 2 2 6 12 8 11 0 0
"ASV615" 0 24 0 0 0 0 0 0 0 0 0 0 60 0 6 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV619" 16 5 10 0 4 13 21 2 20 0 5 0 3 5 27 0 14 0 12 0 2 1 9 4 16 0 9 0 13 2 28 0 4 0 16 6
"ASV621" 0 7 10 12 3 1 0 0 0 6 0 0 0 0 0 17 2 0 1 0 0 0 0 29 9 0 0 0 0 0 0 0 1 4 0 23
"ASV622" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 26 0 0 22 0 0 1 0 0 1 24 1 0 3 0 0 1 0 0
"ASV626" 14 0 4 0 3 8 4 4 13 3 1 4 17 11 18 4 10 12 12 7 11 15 25 28 30 35 27 0 2 30 4 0 19 4 6 0
"ASV628" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 11 0 0 0 0 1 29 0 36 3 0 0 0 0 0 6 0 0 0
"ASV629" 5 2 1 0 1 2 1 1 1 1 0 1 0 20 0 2 0 0 11 0 0 0 3 0 0 0 2 2 15 0 7 2 2 1 1 48
"ASV631" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 0 0 0 0 5 0 0 23 7 4 0 42 3 0 1 10 2 0 0 30 3
"ASV633" 0 6 0 0 0 0 0 0 0 0 4 1 1 0 0 5 12 0 0 1 0 4 1 12 0 0 2 0 0 5 11 4 0 0 0 22
"ASV634" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 1 0 0 0 15 0 0 0 0 0 0 2 0 0 0 0 46
"ASV635" 21 13 79 7 28 1 17 2 20 6 54 13 11 0 8 0 3 0 38 0 10 0 22 0 5 0 13 28 15 1 4 13 5 0 2 0
"ASV638" 29 16 22 11 6 4 8 0 14 10 8 4 0 8 9 0 0 0 1 0 1 17 0 0 18 0 10 6 12 4 6 3 0 0 0 0
"ASV639" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 0 0 0 0 0 0 0 0 0 0
"ASV640" 10 3 17 0 1 3 12 1 27 9 9 1 6 0 11 0 3 1 0 0 18 0 3 0 1 11 7 0 5 0 4 0 3 23 24 0
"ASV643" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 16 0 0 0 34 0 0 0 0 0 55 0 0 0
"ASV644" 1 0 1 0 0 0 0 0 0 0 10 0 3 1 0 6 8 2 0 2 0 13 0 0 0 1 12 0 0 0 0 44 0 0 1 0
"ASV645" 10 12 59 2 6 11 9 11 2 7 9 6 0 0 11 0 1 0 5 1 14 4 3 7 57 0 41 3 21 9 28 21 22 0 14 4
"ASV646" 27 0 7 2 15 27 7 2 19 2 41 4 6 1 6 13 49 20 11 24 16 3 27 45 2 4 3 11 1 0 0 21 2 0 0 2
"ASV648" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0
"ASV649" 0 0 3 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 71
"ASV650" 0 0 0 0 0 0 0 0 0 1 0 0 0 28 0 0 0 5 0 0 0 32 0 0 0 0 6 30 2 0 0 0 0 1 3 0
"ASV651" 0 2 0 0 0 6 0 0 71 2 1 1 4 1 1 0 19 61 6 2 17 9 1 11 0 0 0 0 5 0 0 2 2 0 0 0
"ASV652" 0 1 16 5 2 0 10 5 4 5 2 0 1 0 1 5 4 0 1 0 7 1 0 0 21 0 9 28 2 0 4 0 6 0 8 18
"ASV654" 0 6 0 0 3 0 0 0 0 0 0 1 0 0 0 13 0 0 0 12 4 16 0 0 0 0 1 0 30 0 5 0 0 38 0 0
"ASV655" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 17 0 0
"ASV656" 0 4 4 0 1 0 0 0 0 0 0 0 16 0 4 1 0 0 0 0 0 0 0 0 9 0 0 0 0 53 0 0 10 0 0 0
"ASV658" 7 2 9 10 7 4 7 4 20 2 10 3 0 0 2 0 8 0 13 0 0 0 11 3 2 6 23 5 7 1 28 0 9 0 48 0
"ASV659" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 0 0
"ASV662" 0 0 7 0 3 1 6 1 5 0 9 3 0 0 0 0 0 4 0 10 6 0 0 6 1 0 19 21 41 0 16 10 2 1 18 5
"ASV664" 31 0 27 11 12 15 6 20 8 3 12 3 14 0 17 0 4 0 17 5 21 23 17 7 27 6 28 19 12 0 22 7 28 3 16 2
"ASV665" 5 4 16 10 1 1 3 0 10 3 2 3 0 0 0 2 0 0 1 0 0 0 0 4 11 0 24 1 1 1 25 0 11 8 18 5
"ASV666" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 1 0 125 0 0 0 0 0 4
"ASV667" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 24 37 0 0 0 0 0 0 0 0 0 0 0
"ASV669" 0 0 5 0 2 0 2 0 3 0 0 0 0 38 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 15 0 0 0 0
"ASV672" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72
"ASV673" 21 5 13 1 13 8 9 4 3 11 17 1 5 1 20 0 1 1 9 2 29 1 11 1 2 0 12 18 13 0 13 17 2 0 6 13
"ASV675" 7 22 12 0 0 13 0 0 2 5 17 4 0 0 12 0 2 6 3 0 0 0 14 1 0 21 22 1 7 4 10 0 19 0 0 0
"ASV677" 0 13 0 0 0 1 0 5 0 1 7 0 0 0 5 0 0 12 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 7 1 5
"ASV679" 0 1 0 0 0 1 0 0 1 0 2 1 15 0 0 2 3 0 4 15 0 1 5 0 0 1 6 0 0 5 2 0 0 0 0 0
"ASV680" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 61 0 0 14 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 11
"ASV681" 12 3 18 14 8 1 2 8 8 1 15 1 0 0 14 0 0 0 8 0 0 0 6 0 4 0 0 0 0 0 0 0 0 0 0 1
"ASV682" 0 0 0 0 0 0 0 0 0 2 0 0 0 25 2 0 7 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 10 0 0 0
"ASV686" 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 10 0 0 19 0 0 21 0 1 11 0 0 2 0 1 0 0 0
"ASV687" 3 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 1 9 0 6 0 0 0 0 70 0 0 8 4 0 0
"ASV689" 0 1 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 3 0 0 0 0 49 1 19 5 1 0 0 4 3 26 6 0
"ASV690" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 17 6 13 0 3 1 0 0 2 3 34 14 0 6 66 0 0 3 0
"ASV692" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV693" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0 0
"ASV694" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0
"ASV698" 4 0 5 0 1 2 1 0 6 1 3 12 7 0 2 0 0 0 2 5 12 0 0 0 9 7 13 19 2 18 24 1 6 0 0 22
"ASV700" 9 10 5 7 17 0 6 4 6 4 17 12 10 0 0 0 10 0 8 4 8 0 0 0 0 0 5 0 6 0 4 0 2 0 8 0
"ASV701" 0 1 0 0 0 0 0 0 0 0 0 0 0 67 1 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV705" 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV707" 13 2 6 4 3 2 3 0 3 3 0 1 0 5 17 4 3 0 0 12 7 1 6 0 5 0 13 0 7 0 9 0 8 11 17 0
"ASV708" 1 1 9 2 6 4 4 0 1 0 14 6 0 0 19 0 0 0 8 18 0 0 8 8 20 0 33 0 22 2 5 7 0 0 2 0
"ASV709" 14 3 30 2 6 3 8 5 8 1 21 5 5 0 6 0 0 18 16 0 6 2 11 0 44 0 30 0 22 0 31 0 12 19 37 23
"ASV710" 0 1 2 0 0 0 4 0 0 0 1 0 0 1 2 26 0 1 21 1 36 3 40 38 8 0 9 3 1 11 0 0 5 0 3 3
"ASV711" 10 1 26 4 12 2 2 12 11 4 19 8 1 2 6 0 2 1 12 10 9 0 23 0 7 0 14 1 3 0 17 0 10 0 13 0
"ASV712" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 7 0 12 0 45 0 0 0 0 0 0 0
"ASV713" 0 0 0 0 0 1 0 1 1 0 0 1 11 1 0 1 2 19 0 0 15 16 19 8 0 27 10 1 1 0 0 0 1 1 1 0
"ASV714" 0 0 0 1 4 0 0 0 0 0 9 0 0 0 0 13 0 0 0 0 0 0 18 11 6 0 0 0 0 0 9 0 0 0 1 18
"ASV716" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 77 0 0 0 1
"ASV717" 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV718" 0 0 0 1 0 0 0 0 0 0 2 0 8 1 6 12 1 0 6 5 0 17 1 20 5 0 18 10 5 30 8 0 2 2 24 0
"ASV720" 0 0 4 0 0 0 0 4 0 0 0 0 10 12 0 8 0 2 1 8 16 0 4 8 0 6 0 0 0 0 0 0 0 0 0 0
"ASV721" 0 0 0 0 8 1 1 0 0 2 5 0 14 9 17 13 0 1 17 0 1 9 0 9 0 0 3 0 0 5 1 0 0 0 2 0
"ASV723" 0 0 1 0 3 2 0 0 0 0 0 0 12 0 0 0 10 0 0 0 11 2 0 28 0 0 0 0 10 0 0 5 0 21 0 0
"ASV724" 2 0 0 0 2 0 1 0 0 0 0 0 0 0 6 9 2 2 0 0 0 11 13 0 1 66 2 0 0 0 12 0 0 6 0 0
"ASV725" 3 5 27 3 2 10 9 5 11 4 40 6 6 0 0 0 0 0 3 6 2 0 0 0 1 1 4 3 1 0 5 0 1 0 1 0
"ASV726" 4 0 7 1 3 3 0 0 7 0 9 4 0 0 21 7 2 1 2 7 0 0 0 0 0 0 0 1 19 0 2 0 0 0 1 6
"ASV727" 14 2 12 1 4 8 17 5 12 2 23 4 0 0 1 0 6 0 2 0 5 4 3 1 27 19 39 3 23 2 17 0 2 26 19 10
"ASV728" 0 1 0 0 0 0 3 25 0 1 8 0 0 2 0 11 0 0 7 1 10 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV729" 4 2 3 0 0 0 0 0 0 0 1 0 0 0 0 14 0 0 10 5 0 12 26 0 8 0 0 0 0 0 0 0 0 0 0 0
"ASV730" 8 1 22 3 14 11 10 3 9 8 15 6 0 0 0 1 1 0 0 0 3 0 9 2 16 0 3 0 3 0 0 0 2 0 9 0
"ASV734" 5 4 21 10 7 8 4 1 8 8 34 1 1 0 30 1 0 0 0 0 0 6 4 0 0 0 0 4 3 3 6 0 2 0 1 13
"ASV735" 0 6 5 12 17 0 0 9 12 10 19 8 0 0 0 0 0 0 0 0 34 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV736" 0 0 0 0 4 0 0 0 0 0 0 0 0 6 0 0 0 0 18 0 0 0 0 36 0 0 0 0 6 0 0 0 6 0 0 0
"ASV739" 6 8 19 13 2 2 11 1 7 3 11 3 7 9 5 10 1 3 0 0 1 1 19 3 37 3 42 5 23 11 9 5 21 0 20 9
"ASV741" 5 1 10 0 4 0 0 1 6 0 5 1 2 0 4 0 0 0 4 0 6 0 11 0 26 12 21 3 31 0 1 3 1 0 27 3
"ASV742" 0 2 0 7 1 2 0 0 0 8 0 0 5 0 0 0 0 0 4 0 0 0 0 3 3 0 0 3 3 3 0 1 1 2 4 40
"ASV743" 0 22 0 1 4 2 1 3 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV745" 0 6 0 0 0 0 7 0 0 1 6 9 0 0 5 0 0 0 0 17 0 0 0 8 0 0 1 21 0 0 0 0 3 0 0 0
"ASV746" 14 5 18 6 5 0 4 2 11 1 17 7 0 0 9 0 1 4 12 0 7 0 2 2 10 0 16 0 5 8 21 1 8 16 19 0
"ASV747" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 5 52 28 11 0 0 14 2 1 1 0 0 0 0 0 0 0 0 0 0 0
"ASV748" 0 0 0 0 0 0 0 0 0 0 2 0 1 0 0 5 1 1 4 0 57 2 0 0 0 0 2 0 0 0 4 0 0 0 4 0
"ASV749" 18 0 23 4 2 5 10 6 8 1 19 6 2 0 7 0 3 2 0 3 6 0 10 21 18 32 61 17 51 23 62 7 11 1 57 14
"ASV751" 0 0 1 0 0 0 0 0 0 0 0 3 11 4 8 5 0 0 0 0 7 0 5 0 11 13 40 1 1 19 10 0 8 1 4 0
"ASV755" 11 2 19 5 6 0 4 0 1 2 4 5 0 13 0 0 0 0 16 5 0 0 14 1 0 0 0 4 10 0 2 1 14 0 0 0
"ASV756" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV759" 1 0 9 0 2 1 0 3 11 0 1 0 0 0 0 1 0 1 3 0 0 0 0 0 4 0 1 0 16 0 11 4 3 13 2 23
"ASV760" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV761" 0 0 0 0 0 6 1 0 73 0 0 0 1 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 13 0 1 0 0 0
"ASV764" 10 2 11 0 8 1 3 3 7 3 3 2 1 0 1 0 0 0 0 0 7 0 1 0 3 0 15 0 3 5 12 0 9 0 8 3
"ASV765" 0 0 0 0 0 0 5 1 0 0 0 0 0 0 25 2 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 9 0 0
"ASV766" 10 2 19 10 8 2 4 6 6 4 7 1 0 0 4 0 0 0 4 25 15 0 7 0 3 1 11 32 12 0 6 0 3 2 7 7
"ASV767" 2 0 0 0 1 0 0 0 0 1 0 1 10 0 2 0 0 0 0 0 0 1 1 0 6 3 29 0 3 1 22 21 4 0 4 0
"ASV768" 6 2 7 3 5 0 2 0 12 1 7 9 0 0 2 0 11 0 1 0 0 0 0 0 19 0 13 0 22 2 7 0 2 0 20 0
"ASV769" 0 0 2 0 0 0 0 0 0 0 1 0 1 11 9 3 1 3 0 20 11 16 0 14 0 14 0 0 0 0 2 3 0 0 4 6
"ASV771" 0 0 0 0 3 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 30 0 0 0 0 0 14
"ASV772" 0 0 0 0 0 1 0 0 0 0 0 0 26 12 7 1 0 25 1 21 174 0 17 3 0 0 0 4 0 0 1 0 0 0 0 0
"ASV774" 0 7 0 0 0 0 0 3 0 0 0 0 0 0 10 0 1 7 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 21
"ASV776" 0 2 10 2 5 2 4 1 3 0 11 10 4 0 1 0 0 0 0 0 5 0 1 0 6 0 39 1 7 0 22 0 5 0 12 5
"ASV778" 4 6 10 0 5 2 2 3 0 1 2 0 0 0 22 0 0 0 8 0 1 0 0 0 12 0 28 4 0 0 4 14 1 0 0 16
"ASV779" 4 1 9 0 3 0 0 0 2 0 4 3 0 7 0 0 1 0 2 5 5 0 0 5 13 0 32 12 18 0 31 3 10 7 22 0
"ASV780" 0 0 2 2 0 0 4 0 0 4 3 2 2 0 0 3 6 0 0 2 0 10 0 0 18 1 7 1 1 0 5 0 0 1 5 0
"ASV781" 5 3 5 7 11 4 6 0 9 2 21 0 0 0 6 7 3 0 0 0 1 0 0 0 13 0 19 0 36 0 7 30 7 3 14 0
"ASV782" 1 0 0 3 0 0 0 0 0 0 6 0 17 26 3 14 0 0 0 30 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV786" 0 0 17 4 1 0 2 2 1 4 3 3 2 0 0 3 0 1 0 1 1 4 17 0 0 2 8 0 0 0 11 0 0 0 4 5
"ASV787" 0 2 1 0 1 3 2 0 1 0 1 0 0 0 0 2 1 0 0 1 0 3 2 0 0 2 7 0 14 0 4 33 1 0 2 1
"ASV789" 0 0 0 0 0 0 0 0 0 0 0 0 22 2 15 0 10 10 17 17 14 3 23 5 12 6 14 29 24 1 9 9 12 4 6 10
"ASV792" 5 1 0 0 0 6 2 0 2 20 10 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 9 0 0 0 0 0 0 0 0
"ASV793" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 38 0 0 0 8 0 14 4
"ASV794" 0 0 5 2 3 0 5 0 4 1 4 2 2 4 2 1 2 0 0 1 1 3 5 0 0 1 4 0 0 0 14 0 0 0 1 1
"ASV795" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 13 0 0 0 0 0 34 0 0 7 0 0 0 0 0
"ASV797" 17 7 6 10 9 24 3 0 26 11 70 11 17 5 23 11 9 40 10 72 10 3 23 44 0 0 11 0 5 3 20 0 7 9 24 0
"ASV798" 10 1 23 6 6 12 4 2 9 4 27 8 0 0 0 0 0 0 0 6 1 0 2 0 9 0 5 0 0 0 7 0 13 2 13 0
"ASV799" 0 0 0 0 0 0 1 0 6 0 2 2 0 1 0 6 0 1 0 18 0 0 0 0 0 1 1 9 10 0 14 0 7 0 0 0
"ASV800" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 8 2 0 0 27 0 15 0 1 0 0 0 1 0 0 0 0 0 0 0 0 28
"ASV801" 6 2 10 0 15 2 3 2 1 1 8 0 0 0 6 0 0 0 7 2 2 0 12 0 0 14 23 4 6 0 20 13 7 0 1 0
"ASV802" 3 4 5 0 4 1 9 5 0 0 9 4 1 6 8 0 11 3 3 11 10 0 0 3 11 0 4 6 4 0 36 3 1 0 9 5
"ASV803" 0 0 2 0 1 0 0 0 6 0 0 0 0 0 8 0 0 0 1 2 3 0 8 0 4 0 13 0 20 19 15 0 1 0 3 1
"ASV804" 0 0 1 0 0 0 0 1 0 0 2 0 0 0 2 2 41 1 0 1 21 3 7 0 0 1 5 0 0 0 4 0 0 0 1 0
"ASV805" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV806" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 1 0
"ASV807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 1 0 0 0 0 1 0 0 0 0 0 0
"ASV809" 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 0 2 35 22 0 0 0 0 0 0 0 0 0 0 0
"ASV813" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 14 0 0 0 53 0 0
"ASV814" 0 0 0 2 3 0 0 0 3 0 2 0 0 0 0 0 2 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV815" 3 1 3 12 5 5 1 5 15 10 3 3 0 0 9 0 0 0 14 5 7 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
"ASV816" 11 2 0 0 0 6 0 0 13 1 30 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 10 0 0
"ASV818" 0 0 11 0 0 0 0 0 0 0 1 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 5 42 0 0 0 0 0 0 0 0
"ASV819" 15 4 30 0 1 3 0 6 10 7 14 2 21 5 18 0 0 0 19 4 1 10 8 0 6 0 3 22 1 0 21 9 15 4 1 1
"ASV820" 5 2 31 2 12 9 9 4 15 2 32 2 12 2 2 0 0 0 1 0 0 0 4 0 2 0 1 0 0 0 1 3 0 0 3 0
"ASV821" 1 2 1 7 0 0 0 3 0 0 3 0 0 0 3 0 0 5 0 0 49 0 31 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV822" 10 10 11 3 4 2 5 0 12 1 0 4 0 26 10 0 2 0 0 0 0 1 0 0 1 0 20 0 5 0 18 0 0 0 8 0
"ASV824" 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 0 53 2 0 0 0 1 0 0 1 2 0
"ASV826" 14 4 13 3 13 9 11 8 15 0 12 4 0 2 5 0 0 6 8 1 1 0 3 0 54 0 15 1 22 4 6 8 6 0 11 10
"ASV830" 0 0 0 0 0 7 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 17 0 52 0
"ASV833" 12 0 4 0 1 12 2 4 4 1 5 1 4 0 5 4 0 0 0 12 4 1 8 4 4 0 27 0 0 13 7 0 1 0 8 0
"ASV834" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 0 0
"ASV835" 11 15 39 9 7 4 7 6 24 7 26 9 7 0 16 0 2 0 5 1 4 0 22 0 16 0 15 2 7 5 2 15 3 0 15 8
"ASV836" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 71 0 0 0 0 0 0 0 0
"ASV837" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 1 0 0 6 29 0 0 2 0 0 0 0 0 0 0
"ASV839" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 61 0 0 0 0 0 0 0 0 0 0 0 0
