"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV353" 0 0 2 2 0 0 0 0 0 0 6 0 41 12 5 0 0 15 0 0 14 0 0 4 2 34 0 8 3 0 15 1 0 35 8 4
"ASV394" 0 6 0 0 2 0 11 4 20 2 5 20 0 6 0 17 0 2 0 0 0 1 6 1 0 0 0 0 5 0 0 3 5 55 39 0
"ASV369" 0 1 1 1 0 0 0 0 0 0 13 0 0 0 0 2 0 1 1 0 0 21 21 42 0 0 0 0 48 0 0 0 6 0 0 10
"ASV408" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 9 19 0 0 0 0 0 0 0 0 0 0 0 8 169 0 0
"ASV440" 0 0 0 1 2 0 0 1 0 0 0 1 0 72 21 1 0 0 1 0 3 0 0 0 0 0 65 0 0 0 0 0 0 0 33 0
"ASV374" 0 0 0 0 0 0 0 0 0 0 0 0 2 16 0 46 0 1 9 4 20 0 14 7 21 27 8 0 8 0 0 7 13 0 7 0
"ASV377" 0 0 0 13 0 0 0 0 2 0 0 0 16 38 13 0 0 9 0 13 30 7 12 6 0 0 0 0 25 0 0 1 0 0 0 0
"ASV384" 12 0 14 2 10 0 0 3 0 3 0 8 1 1 0 0 31 0 0 0 0 0 0 44 0 0 0 0 11 1 3 26 17 0 6 0
"ASV417" 0 1 0 0 3 3 0 0 14 4 0 8 0 0 7 0 0 0 0 0 14 2 34 0 0 1 11 0 16 20 14 0 0 1 2 6
"ASV419" 0 0 1 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 0 0 0 0 164 0 0 0 0 0 0 0 0
"ASV428" 1 0 0 0 0 0 0 0 1 0 0 6 0 17 0 2 22 2 3 0 19 19 2 53 18 0 10 0 0 0 2 0 2 39 0 0
"ASV386" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 1 0 0 0 0 0 0 0 263 0
"ASV387" 12 0 0 0 1 0 5 3 7 0 8 0 0 0 0 0 0 13 3 0 0 0 0 0 1 0 13 4 1 86 0 3 0 0 7 0
"ASV934" 6 2 10 6 0 2 2 2 15 4 4 5 0 16 8 0 1 0 0 3 18 0 3 0 79 0 14 10 0 0 0 0 24 0 9 2
"ASV390" 7 0 3 0 7 0 15 0 5 0 0 3 9 5 0 0 2 6 0 35 0 0 24 6 0 0 0 0 0 0 0 0 31 0 0 0
"ASV690" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 17 6 13 0 3 1 0 0 2 3 34 14 0 6 66 0 0 3 0
"ASV399" 0 0 6 0 2 0 8 6 11 0 6 4 5 4 5 4 6 10 0 0 3 7 26 0 0 4 26 0 0 0 18 1 0 0 0 0
"ASV403" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 8 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV409" 1 0 0 0 0 0 0 4 0 0 9 1 0 0 0 0 0 0 8 130 0 0 0 0 0 0 0 4 1 24 0 1 0 0 5 0
"ASV413" 2 0 2 0 0 9 2 1 0 6 9 6 0 3 0 0 0 0 1 16 31 42 0 0 11 1 0 0 40 0 0 0 2 5 0 0
"ASV414" 8 10 0 0 2 13 0 0 0 0 0 2 5 0 0 34 3 0 0 0 0 0 4 3 81 0 10 2 1 3 10 11 0 1 6 5
"ASV418" 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 38 0 7 0 0 0 0 0 0 0 113 7 0 5 23 0 0
"ASV421" 6 7 0 17 0 0 0 0 1 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 46 0 30
"ASV423" 6 8 10 0 0 0 6 3 1 0 7 1 2 13 0 50 6 0 0 0 0 14 0 22 0 1 0 4 0 0 0 0 0 0 0 0
"ASV424" 0 5 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 9 17 0 13 6 0 0 20 0 17 0 0 0 27 18 2 21 0 3
"ASV427" 6 4 41 4 12 15 4 0 15 0 10 6 0 0 0 0 0 0 0 0 0 0 2 0 0 6 28 0 0 0 0 0 0 0 0 6
"ASV429" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 18 0 0 0 0 0 0 0 0 0 4 0 42 0 0 28 15 0 21 20
"ASV434" 0 0 0 0 8 5 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 3 81 0 0 0 16 8 1 0 5
"ASV436" 0 0 0 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 89 3 0 0 42 0 0 0 0 0 0
"ASV444" 1 0 48 2 0 0 19 0 0 11 0 6 0 7 4 27 0 0 24 0 0 0 0 0 0 19 7 1 3 0 7 0 14 0 3 0
"ASV613" 0 5 3 0 0 0 0 0 0 0 0 0 0 38 0 8 27 0 0 32 1 1 11 41 0 0 8 0 0 0 0 0 0 0 1 0
"ASV451" 4 11 7 0 13 9 0 0 5 0 0 0 0 0 0 0 15 0 0 11 0 0 2 13 0 9 14 45 7 4 0 0 3 0 0 0
"ASV461" 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 137 0 0 0 0 0 0 0
"ASV463" 0 0 0 28 0 0 5 1 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 81
"ASV464" 0 0 1 0 0 0 3 0 7 1 3 0 0 0 0 28 8 14 1 17 8 26 3 6 0 0 0 0 5 0 0 0 16 0 0 0
"ASV465" 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 165 0 0 0 1 0 0 0 0 0 0 2 0 0
"ASV470" 1 1 1 1 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 111 0 1
"ASV472" 0 0 0 5 0 1 0 0 1 0 0 0 0 0 13 0 0 1 0 4 0 0 0 0 12 138 0 0 0 0 0 0 0 0 0 0
"ASV474" 8 3 1 0 0 1 12 0 0 11 1 8 0 0 0 1 0 0 8 31 6 35 0 0 0 0 0 0 0 0 1 0 1 0 14 0
"ASV479" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 7 0 0 0 3 134 0 0
"ASV481" 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 2 0 18 0 21 0 0 0 0 24 0 1 0 46 34 0 0 0 0
"ASV482" 1 1 1 4 0 11 0 0 11 2 9 1 14 0 0 0 0 0 11 0 0 0 0 15 0 0 0 13 0 29 0 0 0 0 18 0
"ASV488" 13 16 14 2 2 0 8 6 21 15 1 0 1 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 32 0 0 0 2 10 3 17
"ASV494" 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 25 0 0 0 7 4 69 2 5 0 4 0 0 0 2 3 0
"ASV2328" 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 7 0 0 0 11 0 0 0 3 2
"ASV2329" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0
"ASV2331" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0
"ASV2332" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 14
"ASV2337" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0
"ASV2339" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0
"ASV2344" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0
"ASV2345" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0
"ASV2347" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
"ASV2348" 0 0 0 0 0 0 0 8 0 1 7 7 0 1 4 4 0 0 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 8
"ASV2350" 0 14 1 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2351" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2353" 0 0 9 0 1 0 1 0 9 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2354" 0 0 0 0 0 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2355" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0 0 0
"ASV2361" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0
"ASV2367" 0 0 0 0 0 0 3 0 0 0 0 1 0 0 2 1 0 0 0 0 1 1 2 0 0 0 1 0 0 0 1 0 7 0 0 0
"ASV2369" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2372" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2376" 0 0 0 0 1 9 0 0 0 0 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2378" 0 0 0 0 0 0 0 0 0 0 3 0 1 0 1 3 4 0 0 1 1 0 2 0 0 0 5 0 0 0 0 0 0 0 0 0
"ASV2383" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 11 0
"ASV2384" 0 0 6 0 0 4 0 0 4 0 2 4 0 0 0 0 0 0 0 0 0 0 0 15 0 0 4 4 0 0 0 0 1 0 0 0
"ASV2385" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 0
"ASV2388" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0
"ASV2393" 0 0 0 0 0 0 1 0 4 0 0 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2395" 0 2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0
"ASV2405" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0
"ASV2406" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2408" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0
"ASV2409" 0 0 0 7 8 0 2 1 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2410" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2412" 0 0 0 0 0 0 0 0 0 0 0 0 7 0 16 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2414" 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 6 10 0 0 0 0 0 0 5 0 0 0 0 0 0 0
"ASV2424" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2431" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 1 0 11 0 0 0
"ASV2439" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0
"ASV2440" 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2446" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2447" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0
"ASV2449" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 2 0 0
"ASV2451" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2454" 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2455" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0
"ASV2456" 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2457" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0
"ASV2458" 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2461" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
"ASV900" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 0 0 0 0 0 0
"ASV1903" 0 0 0 1 0 0 7 0 4 0 0 0 0 0 2 20 0 0 15 0 34 0 0 6 0 0 0 0 16 17 23 0 8 36 0 0
"ASV692" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV693" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 83 0 0 0 0 0 0
"ASV694" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 0 0 0 0 0 0 0 0 0 0
"ASV701" 0 1 0 0 0 0 0 0 0 0 0 0 0 67 1 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV712" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 7 0 12 0 45 0 0 0 0 0 0 0
"ASV713" 0 0 0 0 0 1 0 1 1 0 0 1 11 1 0 1 2 19 0 0 15 16 19 8 0 27 10 1 1 0 0 0 1 1 1 0
"ASV857" 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 38 0 0 0 0 0 0 0 8 0 0 0 0 0 2 21
"ASV714" 0 0 0 1 4 0 0 0 0 0 9 0 0 0 0 13 0 0 0 0 0 0 18 11 6 0 0 0 0 0 9 0 0 0 1 18
"ASV720" 0 0 4 0 0 0 0 4 0 0 0 0 10 12 0 8 0 2 1 8 16 0 4 8 0 6 0 0 0 0 0 0 0 0 0 0
"ASV721" 0 0 0 0 8 1 1 0 0 2 5 0 14 9 17 13 0 1 17 0 1 9 0 9 0 0 3 0 0 5 1 0 0 0 2 0
"ASV723" 0 0 1 0 3 2 0 0 0 0 0 0 12 0 0 0 10 0 0 0 11 2 0 28 0 0 0 0 10 0 0 5 0 21 0 0
"ASV728" 0 1 0 0 0 0 3 25 0 1 8 0 0 2 0 11 0 0 7 1 10 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV729" 4 2 3 0 0 0 0 0 0 0 1 0 0 0 0 14 0 0 10 5 0 12 26 0 8 0 0 0 0 0 0 0 0 0 0 0
"ASV736" 0 0 0 0 4 0 0 0 0 0 0 0 0 6 0 0 0 0 18 0 0 0 0 36 0 0 0 0 6 0 0 0 6 0 0 0
"ASV982" 23 10 4 16 1 14 4 0 7 3 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
"ASV743" 0 22 0 1 4 2 1 3 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV745" 0 6 0 0 0 0 7 0 0 1 6 9 0 0 5 0 0 0 0 17 0 0 0 8 0 0 1 21 0 0 0 0 3 0 0 0
"ASV1077" 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 42 0 0 0 0 0 22
"ASV1289" 2 1 7 0 0 0 0 0 7 0 5 0 0 2 41 0 37 0 0 17 9 0 19 0 0 25 7 0 0 0 0 0 9 18 0 0
"ASV756" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV765" 0 0 0 0 0 0 5 1 0 0 0 0 0 0 25 2 0 0 0 0 0 0 0 0 29 0 0 0 0 0 0 0 0 9 0 0
"ASV771" 0 0 0 0 3 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 6 0 0 6 0 0 30 0 0 0 0 0 14
"ASV1006" 0 1 0 0 0 2 2 0 0 0 1 0 10 0 0 8 0 0 2 2 0 0 19 0 28 0 0 0 65 0 3 9 0 0 17 0
"ASV774" 0 7 0 0 0 0 0 3 0 0 0 0 0 0 10 0 1 7 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 21
"ASV780" 0 0 2 2 0 0 4 0 0 4 3 2 2 0 0 3 6 0 0 2 0 10 0 0 18 1 7 1 1 0 5 0 0 1 5 0
"ASV782" 1 0 0 3 0 0 0 0 0 0 6 0 17 26 3 14 0 0 0 30 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV979" 0 0 2 0 3 0 2 0 0 0 0 0 0 0 0 0 0 0 0 14 0 17 6 0 22 0 0 0 0 0 1 0 0 0 13 0
"ASV786" 0 0 17 4 1 0 2 2 1 4 3 3 2 0 0 3 0 1 0 1 1 4 17 0 0 2 8 0 0 0 11 0 0 0 4 5
"ASV787" 0 2 1 0 1 3 2 0 1 0 1 0 0 0 0 2 1 0 0 1 0 3 2 0 0 2 7 0 14 0 4 33 1 0 2 1
"ASV794" 0 0 5 2 3 0 5 0 4 1 4 2 2 4 2 1 2 0 0 1 1 3 5 0 0 1 4 0 0 0 14 0 0 0 1 1
"ASV795" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 13 0 0 0 0 0 34 0 0 7 0 0 0 0 0
"ASV799" 0 0 0 0 0 0 1 0 6 0 2 2 0 1 0 6 0 1 0 18 0 0 0 0 0 1 1 9 10 0 14 0 7 0 0 0
"ASV804" 0 0 1 0 0 0 0 1 0 0 2 0 0 0 2 2 41 1 0 1 21 3 7 0 0 1 5 0 0 0 4 0 0 0 1 0
"ASV1226" 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 22 20 31 0 0 0 0 1 0 0 0 2 0 0 0 3 0
"ASV805" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV806" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0 0 0 0 0 1 0
"ASV807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 1 0 0 0 0 1 0 0 0 0 0 0
"ASV813" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 14 0 0 0 53 0 0
"ASV814" 0 0 0 2 3 0 0 0 3 0 2 0 0 0 0 0 2 0 0 0 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV816" 11 2 0 0 0 6 0 0 13 1 30 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 10 0 0
"ASV818" 0 0 11 0 0 0 0 0 0 0 1 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 5 42 0 0 0 0 0 0 0 0
"ASV821" 1 2 1 7 0 0 0 3 0 0 3 0 0 0 3 0 0 5 0 0 49 0 31 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV824" 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 0 53 2 0 0 0 1 0 0 1 2 0
"ASV512" 10 8 0 0 0 6 1 2 0 3 4 3 0 0 0 76 5 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV514" 0 2 1 3 0 3 0 3 18 0 0 0 0 12 0 0 0 0 0 0 0 0 36 0 0 0 0 0 25 0 3 0 0 0 0 13
"ASV517" 3 12 0 0 5 3 0 12 0 0 0 0 0 0 0 0 9 0 0 0 0 18 0 0 0 0 0 0 0 0 3 0 0 0 0 55
"ASV518" 0 0 3 0 0 0 1 0 1 9 6 1 0 0 3 0 0 0 0 0 0 0 0 0 0 63 0 0 11 0 0 0 0 24 1 0
"ASV521" 0 1 0 0 0 0 0 0 0 1 1 0 4 5 2 0 5 5 0 1 3 3 13 5 8 56 12 0 4 3 6 3 6 3 3 2
"ASV523" 0 0 0 0 0 0 0 0 0 0 0 3 0 0 10 0 0 0 0 0 0 4 0 0 13 18 0 1 0 0 4 0 0 46 0 13
"ASV533" 0 0 7 0 0 0 0 1 1 0 1 0 27 0 0 0 22 13 0 2 0 0 0 0 0 8 2 0 0 0 9 4 0 0 16 0
"ASV539" 3 0 1 0 1 0 0 0 0 0 0 0 12 25 12 0 4 2 0 0 5 0 0 0 0 0 0 0 12 15 1 0 0 0 0 3
"ASV542" 0 0 2 5 5 0 4 2 1 7 4 3 3 1 4 1 3 3 0 1 3 2 13 0 1 2 10 0 0 0 23 0 1 0 12 5
"ASV548" 6 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 5 47 27 0 0 12 0 4 0 0 0 0 1 0 2 0
"ASV551" 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 26 96 0 0
"ASV556" 0 0 0 3 1 0 0 0 10 0 0 0 4 4 1 0 0 0 1 0 54 0 1 5 0 0 0 0 0 0 0 36 0 0 0 0
"ASV566" 1 0 11 0 3 11 0 0 0 0 13 3 23 0 6 0 0 19 0 1 5 11 27 7 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1095" 0 0 0 0 0 0 0 0 0 0 0 0 0 71 5 0 0 0 3 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV567" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0
"ASV574" 0 7 12 8 0 5 0 5 0 0 0 0 0 0 2 5 0 0 0 0 7 1 42 6 11 0 2 0 8 6 0 0 9 0 0 0
"ASV682" 0 0 0 0 0 0 0 0 0 2 0 0 0 25 2 0 7 0 0 0 0 0 0 58 0 0 0 0 0 0 0 0 10 0 0 0
"ASV1058" 0 3 0 11 4 3 6 1 3 0 8 4 2 37 0 13 20 17 7 14 1 35 3 11 0 0 0 0 0 0 0 0 0 0 0 0
"ASV577" 0 0 0 0 0 5 0 8 0 0 1 0 0 0 0 6 0 0 0 0 8 0 32 17 0 0 0 13 23 0 0 0 0 0 0 0
"ASV582" 0 0 2 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 4 0 23 0 0 4 32 0 30
"ASV585" 0 0 2 0 0 0 0 0 9 2 16 1 0 2 7 0 2 48 0 0 0 3 0 0 0 0 14 0 0 0 9 0 2 0 0 0
"ASV588" 0 0 1 0 0 7 7 6 4 1 4 9 3 5 3 8 6 6 0 7 3 3 12 0 0 7 5 1 0 0 6 0 2 0 0 0
"ASV593" 0 4 3 0 0 0 1 0 4 0 0 0 0 1 0 0 0 0 11 5 0 0 24 15 0 0 2 30 0 0 1 0 0 0 3 11
"ASV597" 0 2 0 0 0 3 1 0 2 0 13 0 0 0 0 4 0 2 0 19 0 0 0 8 0 67 0 0 0 7 3 0 0 0 0 0
"ASV599" 1 2 1 1 4 34 0 6 2 5 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 14 9 1 1 2 3 1 4
"ASV600" 0 8 0 1 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 9 0 27 0 0 0 0 0 0 1 8 0 1 20 1 16
"ASV607" 0 0 0 0 0 0 0 0 4 0 0 1 10 20 0 0 0 8 4 25 0 0 0 0 2 0 22 0 0 0 0 0 0 0 0 18
"ASV612" 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 5 39 0 38 0 0 0 0 0 0
"ASV735" 0 6 5 12 17 0 0 9 12 10 19 8 0 0 0 0 0 0 0 0 34 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV615" 0 24 0 0 0 0 0 0 0 0 0 0 60 0 6 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0
"ASV621" 0 7 10 12 3 1 0 0 0 6 0 0 0 0 0 17 2 0 1 0 0 0 0 29 9 0 0 0 0 0 0 0 1 4 0 23
"ASV622" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 26 0 0 22 0 0 1 0 0 1 24 1 0 3 0 0 1 0 0
"ASV628" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 11 0 0 0 0 1 29 0 36 3 0 0 0 0 0 6 0 0 0
"ASV629" 5 2 1 0 1 2 1 1 1 1 0 1 0 20 0 2 0 0 11 0 0 0 3 0 0 0 2 2 15 0 7 2 2 1 1 48
"ASV634" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 1 0 0 0 15 0 0 0 0 0 0 2 0 0 0 0 46
