"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV1772" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 3 0 28 6 0 0 0
"ASV1773" 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 15 0 0 0 0 0 0 0
"ASV1774" 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1775" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1776" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 28
"ASV1777" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1778" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0
"ASV1781" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0
"ASV1786" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.5 0 0 0 0 0 0 0
"ASV1787" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0
"ASV1788" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0
"ASV1805" 1 3 3 0 0 0 3 1 6 2 3 0 0 0 0 0 0 0 0 6 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"ASV1808" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 2 4 18 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV353" 0 0 1 2 0 0 0 0 0 0 4 0 35 9 4 0 0 11 0 0 13 0 0 3 2 28 0 7 3 0 13 1 0 27 6 3
"ASV394" 0 4 0 0 2 0 7 2 13 1 4 13 0 5 0 12 0 1 0 0 0 1 5 1 0 0 0 0 4 0 0 3 3 42 31 0
"ASV369" 0 1 1 1 0 0 0 0 0 0 9 0 0 0 0 1 0 1 1 0 0 17 18 28.5 0 0 0 0 36 0 0 0 4 0 0 8
"ASV408" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 7 17 0 0 0 0 0 0 0 0 0 0 0 6 130 0 0
"ASV440" 0 0 0 1 2 0 0 1 0 0 0 1 0 54 18 1 0 0 1 0 3 0 0 0 0 0 65 0 0 0 0 0 0 0 26 0
"ASV374" 0 0 0 0 0 0 0 0 0 0 0 0 2 12 0 33 0 1 7 3 18 0 12 5 19 23 8 0 6 0 0 6 9 0 6 0
"ASV377" 0 0 0 9 0 0 0 0 1 0 0 0 13 29 11 0 0 6 0 10 27 6 10 4 0 0 0 0 19 0 0 1 0 0 0 0
"ASV384" 9 0 8 1 7 0 0 2 0 2 0 5 1 1 0 0 25 0 0 0 0 0 0 30 0 0 0 0 8.5 1 3 21 11 0 5 0
"ASV417" 0 1 0 0 2 2 0 0 9 3 0 5 0 0 6 0 0 0 0 0 13 2 28 0 0 1 11 0 13 15 12 0 0 1 2 5
"ASV419" 0 0 1 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 0 0 0 0 136.5 0 0 0 0 0 0 0 0
"ASV428" 1 0 0 0 0 0 0 0 1 0 0 4 0 13 0 2 17 1 2 0 17 16 2 36 16 0 10 0 0 0 2 0 1 30 0 0
"ASV386" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 1 0 0 0 0 0 0 0 206.5 0
"ASV387" 9 0 0 0 1 0 3 2 5 0 6 0 0 0 0 0 0 9 2 0 0 0 0 0 1 0 13 4 1 65 0 3 0 0 6 0
"ASV934" 5 1 6 4 0 1 1 1 10 3 3 3 0 13 7 0 1 0 0 2 16 0 3 0 71 0 14 9 0 0 0 0 16 0 7 2
"ASV390" 6 0 2 0 5 0 10 0 3 0 0 2 8 4 0 0 2 4 0 26 0 0 21 4 0 0 0 0 0 0 0 0 21 0 0 0
"ASV690" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 12 4 10 0 3 1 0 0 2 3 29 11 0 5 54 0 0 2.5 0
"ASV399" 0 0 4 0 1 0 5 3.5 7 0 4 3 4 3 4 3 5 7 0 0 3 6 21 0 0 3 26 0 0 0 16 1 0 0 0 0
"ASV403" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46 0 0 0 6 0 0 55 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV409" 1 0 0 0 0 0 0 3 0 0 6 1 0 0 0 0 0 0 6 94 0 0 0 0 0 0 0 3.5 1 18 0 1 0 0 4 0
"ASV413" 2 0 1 0 0 7 1 1 0 4 7 4 0 2 0 0 0 0 1 12 28 35 0 0 10 1 0 0 31 0 0 0 2 4 0 0
"ASV414" 6 7 0 0 2 9 0 0 0 0 0 1 4 0 0 24 3 0 0 0 0 0 3 2 73 0 10 2 1 2.5 9 9 0 1 5 4
"ASV418" 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 28 0 6 0 0 0 0 0 0 0 85 6 0 3 18 0 0
"ASV421" 4 5 0 12 0 0 0 0 1 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 35 0 24
"ASV423" 4.5 6 6 0 0 0 4 2 1 0 5 1 2 10 0 36 5 0 0 0 0 11 0 15 0 1 0 4 0 0 0 0 0 0 0 0
"ASV424" 0 3.5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 6 13 0 11 5 0 0 18 0 17 0 0 0 23 15 2 16 0 2
"ASV427" 4 3 24 3 9 11 3 0 10 0 7 4 0 0 0 0 0 0 0 0 0 0 2 0 0 5 28 0 0 0 0 0 0 0 0 5
"ASV429" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 0 0 0 0 0 0 0 0 0 4 0 33 0 0 23 10 0 17 16
"ASV434" 0 0 0 0 6 3 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 3 67 0 0 0 14 6 1 0 4
"ASV436" 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 72 3 0 0 32 0 0 0 0 0 0
"ASV444" 1 0 28.5 1 0 0 12 0 0 9 0 4 0 5 3 19 0 0 18 0 0 0 0 0 0 16 7 1 2 0 6 0 9 0 2 0
"ASV613" 0 4 2 0 0 0 0 0 0 0 0 0 0 29 0 6 21.5 0 0 23 1 1 9 28 0 0 8 0 0 0 0 0 0 0 1 0
"ASV451" 3 8 4 0 10 7 0 0 3 0 0 0 0 0 0 0 12 0 0 8 0 0 2 9 0 8 14 37 5 3 0 0 2 0 0 0
"ASV461" 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104 0 0 0 0 0 0 0
"ASV463" 0 0 0 20 0 0 3 1 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64
"ASV464" 0 0 1 0 0 0 2 0 5 1 2 0 0 0 0 20 6 10 1 12 7 21 3 4 0 0 0 0 4 0 0 0 11 0 0 0
"ASV465" 0 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 137 0 0 0 1 0 0 0 0 0 0 2 0 0
"ASV470" 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 85 0 1
"ASV472" 0 0 0 3 0 1 0 0 1 0 0 0 0 0 11 0 0 1 0 3 0 0 0 0 11 113.5 0 0 0 0 0 0 0 0 0 0
"ASV474" 6 2 1 0 0 1 8 0 0 8 1 5 0 0 0 1 0 0 6 23 6 29 0 0 0 0 0 0 0 0 1 0 1 0 11 0
"ASV479" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 5 0 0 0 2 102 0 0
"ASV481" 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 2 0 13 0 17 0 0 0 0 24 0 1 0 39 27 0 0 0 0
"ASV482" 1 1 1 3 0 8 0 0 7 2 6 1 12 0 0 0 0 0 8 0 0 0 0 10 0 0 0 11 0 21 0 0 0 0 14 0
"ASV488" 10 12 8 1 1.5 0 5 4 14 11 1 0 1 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 25 0 0 0 1 8 2 13
"ASV494" 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 19 0 0 0 5 4 57 2 4 0 3 0 0 0 2 3 0
"ASV2328" 0 0 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 7 0 0 0 10 0 0 0 3 2
"ASV2329" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0
"ASV2331" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0
"ASV2332" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 11
"ASV2337" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0
"ASV2339" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0
"ASV2344" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0
"ASV2345" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0
"ASV2347" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0
"ASV2348" 0 0 0 0 0 0 0 5 0 1 5 5 0 1 3 3 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 6
"ASV2350" 0 9 1 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2351" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2353" 0 0 6 0 1 0 1 0 6 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2354" 0 0 0 0 0 7 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2355" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0
"ASV2361" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0
"ASV2367" 0 0 0 0 0 0 2 0 0 0 0 1 0 0 2 1 0 0 0 0 1 1 2 0 0 0 1 0 0 0 1 0 5 0 0 0
"ASV2369" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2372" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2376" 0 0 0 0 1 7 0 0 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2378" 0 0 0 0 0 0 0 0 0 0 2 0 1 0 1 2 3 0 0 1 1 0 2 0 0 0 5 0 0 0 0 0 0 0 0 0
"ASV2383" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 9 0
"ASV2384" 0 0 4 0 0 3 0 0 3 0 1 3 0 0 0 0 0 0 0 0 0 0 0 10 0 0 4 3.5 0 0 0 0 1 0 0 0
"ASV2385" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.5 0 0 0 0 0
"ASV2388" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0
"ASV2393" 0 0 0 0 0 0 1 0 3 0 0 3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2395" 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0
"ASV2405" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0
"ASV2406" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2408" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0
"ASV2409" 0 0 0 5 6 0 1 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2410" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2412" 0 0 0 0 0 0 0 0 0 0 0 0 6 0 14 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2414" 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 8 0 0 0 0 0 0 4 0 0 0 0 0 0 0
"ASV2424" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2431" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 8 0 0 0
"ASV2439" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0
"ASV2440" 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2446" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2447" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0
"ASV2449" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 2 0 0
"ASV2451" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2454" 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2455" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0
"ASV2456" 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2457" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0
"ASV2458" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 6 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV2461" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0
"ASV900" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63 0 0 0 0 0 0
"ASV1903" 0 0 0 1 0 0 5 0 3 0 0 0 0 0 2 14 0 0 12 0 30 0 0 4 0 0 0 0 12 13 20 0 6 27 0 0
"ASV692" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV693" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62 0 0 0 0 0 0
"ASV694" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0
"ASV701" 0 1 0 0 0 0 0 0 0 0 0 0 0 50 1 0 0 1 0 0 0 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV712" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 6 0 12 0 35 0 0 0 0 0 0 0
"ASV713" 0 0 0 0 0 1 0 1 1 0 0 1 9 1 0 1 2 13 0 0 13 13 16 6 0 23 10 1 1 0 0 0 1 1 1 0
"ASV857" 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0 0 0 6 0 0 0 0 0 2 17
"ASV714" 0 0 0 1 3 0 0 0 0 0 6 0 0 0 0 10 0 0 0 0 0 0 15 8 6 0 0 0 0 0 8 0 0 0 1 15
"ASV720" 0 0 3 0 0 0 0 3 0 0 0 0 8 9 0 6 0 1 1 6 14 0 4 6 0 5 0 0 0 0 0 0 0 0 0 0
"ASV721" 0 0 0 0 6 1 1 0 0 2 3 0 12 7 14 9 0 1 13 0 1 8 0 6 0 0 3 0 0 4 1 0 0 0 2 0
"ASV723" 0 0 1 0 2 1.5 0 0 0 0 0 0 10 0 0 0 8 0 0 0 10 2 0 20 0 0 0 0 8 0 0 4 0 16 0 0
"ASV728" 0 1 0 0 0 0 2 15 0 1 6 0 0 1.5 0 8 0 0 5 1 9 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV729" 3 1 2 0 0 0 0 0 0 0 1 0 0 0 0 10 0 0 7.5 4 0 10 21.5 0 7 0 0 0 0 0 0 0 0 0 0 0
"ASV736" 0 0 0 0 3 0 0 0 0 0 0 0 0 5 0 0 0 0 13 0 0 0 0 25 0 0 0 0 5 0 0 0 4 0 0 0
"ASV982" 18 7 2.5 11 1 10 3 0 5 2 8 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
"ASV743" 0 16 0 1 3 2 1 2 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV745" 0 4 0 0 0 0 4 0 0 1 4 6 0 0 4 0 0 0 0 12.5 0 0 0 6 0 0 1 17 0 0 0 0 2 0 0 0
"ASV1077" 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 32 0 0 0 0 0 17
"ASV1289" 2 1 5 0 0 0 0 0 5 0 3 0 0 2 34 0 29 0 0 13 8 0 16 0 0 21 7 0 0 0 0 0 6 13 0 0
"ASV756" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV765" 0 0 0 0 0 0 3 1 0 0 0 0 0 0 21 2 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 7 0 0
"ASV771" 0 0 0 0 2 0 0 0 0 0 0 0 14 0 0 0 0 0 0 0 0 0 0 4 0 0 6 0 0 23 0 0 0 0 0 11
"ASV1006" 0 1 0 0 0 1.5 1 0 0 0 1 0 8 0 0 6 0 0 2 1 0 0 16 0 25 0 0 0 50 0 3 8 0 0 13 0
"ASV774" 0 5 0 0 0 0 0 2 0 0 0 0 0 0 9 0 1 5 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 16
"ASV780" 0 0 1 2 0 0 3 0 0 3 2 1 2 0 0 2 5 0 0 2 0 8 0 0 16 1 7 1 1 0 4 0 0 1 4 0
"ASV782" 1 0 0 2 0 0 0 0 0 0 4 0 14 19 3 10 0 0 0 22 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV979" 0 0 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 10 0 14 5 0 20 0 0 0 0 0 1 0 0 0 10 0
"ASV786" 0 0 10 3 1 0 1 1 1 3 2 2 2 0 0 2 0 1 0 1 1 3 14 0 0 2 8 0 0 0 9 0 0 0 3 4
"ASV787" 0 2 1 0 1 2 1 0 1 0 1 0 0 0 0 2 1 0 0 1 0 3 2 0 0 2 7 0 11 0 3 27 1 0 2 1
"ASV794" 0 0 3 1 2 0 3 0 3 1 3 1 2 3 2 1 2 0 0 1 1 2 4 0 0 1 4 0 0 0 12 0 0 0 1 1
"ASV795" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 11 0 0 0 0 0 28 0 0 6 0 0 0 0 0
"ASV799" 0 0 0 0 0 0 1 0 4 0 1 1 0 1 0 4 0 1 0 13 0 0 0 0 0 1 1 7.5 8 0 12 0 5 0 0 0
"ASV804" 0 0 1 0 0 0 0 1 0 0 1 0 0 0 2 2 33 1 0 1 19 3 6 0 0 1 5 0 0 0 3 0 0 0 1 0
"ASV1226" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0 0 16 18 25 0 0 0 0 1 0 0 0 2 0 0 0 3 0
"ASV805" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV806" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 1 0
"ASV807" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 54 1 0 0 0 0 1 0 0 0 0 0 0
"ASV813" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 11 0 0 0 41 0 0
"ASV814" 0 0 0 2 2 0 0 0 2 0 1.5 0 0 0 0 0 2 0 0 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV816" 8 1 0 0 0 5 0 0 9 1 21 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 7 0 0
"ASV818" 0 0 7 0 0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 5 35 0 0 0 0 0 0 0 0
"ASV821" 1 2 1 5 0 0 0 2 0 0 2 0 0 0 3 0 0 4 0 0 44 0 25 1 0 0 0 0 0 0 0 0 0 0 0 0
"ASV824" 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 2 2 0 0 43 2 0 0 0 1 0 0 1 2 0
"ASV512" 8 6 0 0 0 4 1 1 0 2 3 2 0 0 0 55 4 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV514" 0 2 1 2 0 2 0 2 11 0 0 0 0 9 0 0 0 0 0 0 0 0 31 0 0 0 0 0 19 0 3 0 0 0 0 10
"ASV517" 3 8 0 0 4 2 0 7 0 0 0 0 0 0 0 0 7 0 0 0 0 15 0 0 0 0 0 0 0 0 3 0 0 0 0 44
"ASV518" 0 0 2 0 0 0 1 0 1 7 4 1 0 0 3 0 0 0 0 0 0 0 0 0 0 51 0 0 9 0 0 0 0 19 1 0
"ASV521" 0 1 0 0 0 0 0 0 0 1 1 0 3 4 2 0 4 3 0 1 3 3 11 3.5 7 47 12 0 3 2 5 3 4 3 3 2
"ASV523" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 8 0 0 0 0 0 0 3 0 0 12 15 0 1 0 0 4 0 0 36 0 11
"ASV533" 0 0 4 0 0 0 0 1 1 0 1 0 22 0 0 0 18 9 0 2 0 0 0 0 0 7 2 0 0 0 8 3 0 0 13 0
"ASV539" 2 0 1 0 1 0 0 0 0 0 0 0 10 19 10 0 3 1 0 0 5 0 0 0 0 0 0 0 9 11 1 0 0 0 0 2
"ASV542" 0 0 1 3 4 0 3 1 1 5 3 2 3 1 3 1 2 2 0 1 3 2 11 0 1 2 10 0 0 0 19 0 1 0 10 4
"ASV548" 5 0 4.5 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 5 39 22 0 0 10 0 3 0 0 0 0 1 0 2 0
"ASV551" 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 18 73 0 0
"ASV556" 0 0 0 2 1 0 0 0 7 0 0 0 3 3 1 0 0 0 1 0 48 0 1 3 0 0 0 0 0 0 0 30 0 0 0 0
"ASV566" 1 0 7 0 2 8 0 0 0 0 9 2 19 0 5 0 0 13 0 1 5 9 22 5 0 0 0 0 0 0 0 0 0 0 0 0
"ASV1095" 0 0 0 0 0 0 0 0 0 0 0 0 0 54 4 0 0 0 2 0 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ASV567" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 0 0 0 0
"ASV574" 0 5 7 5 0 4 0 3 0 0 0 0 0 0 2 4 0 0 0 0 6 1 36 4 10 0 2 0 6 5 0 0 6 0 0 0
"ASV682" 0 0 0 0 0 0 0 0 0 2 0 0 0 19 2 0 5.5 0 0 0 0 0 0 39 0 0 0 0 0 0 0 0 7 0 0 0
"ASV1058" 0 2 0 8 3 2 4 1 2 0 6 2.5 2 28 0 9 16 12 5 10 1 29 3 8 0 0 0 0 0 0 0 0 0 0 0 0
"ASV577" 0 0 0 0 0 4 0 5 0 0 1 0 0 0 0 4 0 0 0 0 7 0 27 12 0 0 0 11 18 0 0 0 0 0 0 0
"ASV582" 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 4 0 17.5 0 0 3 25 0 24
"ASV585" 0 0 1 0 0 0 0 0 6 2 11 1 0 2 6 0 2 33 0 0 0 3 0 0 0 0 14 0 0 0 8 0 2 0 0 0
