"K20_1M10" "K20_1M2" "K20_1S10" "K20_1S2" "K20_2M10" "K20_2M2" "K20_2S10" "K20_2S2" "K20_3M10" "K20_3M2" "K20_3S10" "K20_3S2" "K21_1M10" "K21_1M2" "K21_1S10" "K21_1S2" "K21_2M10" "K21_2M2" "K21_2S10" "K21_2S2" "K21_3M10" "K21_3M2" "K21_3S10" "K21_3S2" "K22_1M10" "K22_1M2" "K22_1S10" "K22_1S2" "K22_2M10" "K22_2M2" "K22_2S10" "K22_2S2" "K22_3M10" "K22_3M2" "K22_3S10" "K22_3S2"
"ASV678" 0 6.71847371082744 2.83412438951132 0 0 0 0 0 1.38521288898574 0 2.27107361523457 0 104.654452501764 91.5487211542501 47.4570931507976 80.343833745724 62.0016537748766 69.1809262106665 35.3426645722997 66.717236475121 50.0572494514572 106.713214634027 106.673027408981 29.919116441938 63.465776538029 68.1359668077475 78.2971640277194 20.4779216700353 48.6061828426152 64.8286775522518 15.7094194052003 79.582452168735 51.7067053516486 86.1575865308481 21.1003305440762 61.832198415621
"ASV679" 21.2502909561625 30.2331316987235 17.0047463370679 5.68224875011308 5.80982808961153 21.364778722078 2.70333538326827 5.65210326486352 5.54085155594294 12.0994979775493 11.3553680761729 9.88432823541245 31.1134858789028 29.29559076936 41.1294807306912 38.8760485866406 96.4470169831413 59.2979367519998 50.489520817571 33.3586182375605 77.8668324800445 39.1281786991431 68.270737541748 34.9056358489277 29.6173623844135 71.3805366557355 23.4891492083158 46.0753237575795 43.2054958601024 24.3107540820944 43.2009033643008 31.832980867494 66.0696790604398 13.6038294522392 44.838202406162 24.7328793662484
"ASV680" 75.5565900663556 87.3401582407568 25.5071195056019 49.2461558343134 61.971499622523 82.7885175480522 27.0333538326827 50.8689293837717 38.7859608916006 112.92864779046 86.3007973789137 56.8348873536216 2.82849871626389 18.30974423085 9.49141863015952 18.142156007099 44.7789721707442 14.824484188 1.68298402725237 14.2965506732402 8.3428749085762 17.7855357723378 17.067684385437 4.98651940698967 12.6931553076058 0 27.4040074097018 30.716882505053 0 8.10358469403148 11.7820645539002 12.7331923469976 5.74518948351651 9.06921963482611 23.7378718620857 7.41986380987452
"ASV681" 174.724614528447 57.1070265420333 99.1943536328961 5.68224875011308 77.4643745281538 61.4237388259742 16.8958461454267 2.82605163243176 128.824798675673 52.4311579027137 47.692545919926 32.1240667650905 11.3139948650556 10.98584653851 3.16380621005317 5.18347314488542 13.7781452833059 14.824484188 0 0 2.78095830285873 7.11421430893512 12.8007632890777 0 8.46210353840387 6.48913969597595 15.6594328055439 0 10.8013739650256 0 3.92735485130007 6.3665961734988 34.471136901099 4.53460981741306 10.5501652720381 17.3130155563739
"ASV682" 0 0 0 0 0 0 0 0 0 0 0 0 70.7124679065972 161.12574923148 47.4570931507976 82.9355703181667 110.225162266447 123.537368233333 43.7575847085616 61.9517195840409 105.676415508632 145.84139333317 38.4022898672332 119.676465767752 4.23105176920193 29.2011286318918 0 20.4779216700353 37.8048088775896 48.6215081641889 0 3.1832980867494 2.87259474175825 18.1384392696522 10.5501652720381 19.7863034929987
"ASV683" 0 0 0 0 0 0 0 0 0 0 0 0 152.73893067825 223.37887961637 107.569411141808 111.444672615036 141.225989153886 182.835304985333 38.7086326268045 119.137922277002 130.70504023436 192.083786341248 136.541475083496 104.716907546783 67.696828307231 68.1359668077475 35.2337238124737 66.5532454276148 27.003434912564 97.2430163283777 19.6367742565004 47.749471301241 28.7259474175825 58.9499276263697 34.2880371341238 51.9390466691216
"ASV684" 35.4171515936042 114.214053084067 56.6824877902264 51.1402387510177 98.767077523396 128.188672332468 16.8958461454267 50.8689293837717 33.2451093356576 84.6964858428452 20.4396625371111 32.1240667650905 28.2849871626389 36.6194884617 66.4399304111166 49.2429948764115 37.8898995290912 14.824484188 30.2937124905426 0 41.714374542881 64.0279287804161 25.6015265781555 24.9325970349483 16.9242070768077 9.73370954396393 7.82971640277194 5.11948041750883 16.2020609475384 56.7250928582203 31.4188388104006 9.54989426024819 8.61778422527476 18.1384392696522 13.1877065900476 7.41986380987452
"ASV685" 2.36114343957361 0 0 0 0 5.34119468051949 0 8.47815489729528 0 0 0 1.23554102942656 42.4274807439583 54.9292326925501 75.9313490412761 69.9768874559531 24.1117542457853 108.712884045333 33.6596805450474 71.482753366201 30.5905413314461 78.2563573982863 51.203053156311 79.7843105118347 55.0036729996251 107.070804983603 86.1268804304913 102.389608350177 43.2054958601024 93.191223981362 94.2565164312017 79.582452168735 43.0889211263738 113.365245435326 44.838202406162 106.351381274868
"ASV686" 7.08343031872083 0 0 1.89408291670436 0 5.34119468051949 0 2.82605163243176 0 0 0 1.23554102942656 98.9974550692361 131.83015846212 120.224635982021 49.2429948764115 86.1134080206619 148.24484188 40.3916166540568 71.482753366201 55.6191660571747 170.741143414443 149.342238372574 44.878674662907 4.23105176920193 51.9131175678076 11.7445746041579 40.9558433400706 37.8048088775896 36.4661311231416 7.85470970260014 35.0162789542434 60.3244895769233 27.2076589044783 29.0129544981048 17.3130155563739
"ASV687" 7.08343031872083 30.2331316987235 0 11.3644975002262 5.80982808961153 18.6941813818182 4.73083692071947 28.2605163243176 5.54085155594294 12.0994979775493 2.27107361523457 7.41324617655934 31.1134858789028 146.4779538468 72.767542831223 46.6512583039687 75.7797990581825 88.9469051279997 30.2937124905426 38.1241351286406 41.714374542881 85.3705717072214 17.067684385437 44.878674662907 46.5415694612213 97.3370954396393 31.3188656110877 30.716882505053 43.2054958601024 64.8286775522518 70.6923873234013 25.4663846939952 57.4518948351651 58.9499276263697 36.9255784521334 37.0993190493726
